-64.928,19.057,0.0,1.863,-0.164,0.709
-64.928,21.035,0.0,1.86,-0.468,0.569
-64.928,23.013,0.0,1.809,-0.802,0.293
-64.928,24.991,0.0,1.72,-1.014,-0.11
-64.928,26.969,0.0,1.669,-0.963,-0.537
-64.928,26.969,0.0,1.957,0.411,0.001
-64.928,28.947,0.0,1.714,-0.649,-0.8
-64.928,28.947,0.0,1.957,0.37,0.187
-64.928,30.925,0.0,1.827,-0.238,-0.779
-64.928,30.925,0.0,1.833,0.252,0.759
-64.928,32.903,0.0,1.924,0.09,-0.539
-64.928,32.903,0.0,1.172,0.058,1.62
-64.928,34.881,0.0,1.966,0.271,-0.25
-64.928,34.881,0.0,-0.452,-0.033,1.948
-64.928,36.859,0.0,1.971,0.338,-0.05
-64.928,36.859,0.0,-1.897,0.362,0.521
-64.928,38.836,0.0,1.971,0.339,0.0
-64.928,38.836,0.0,-1.133,0.997,-1.313
-64.928,40.814,0.0,1.974,0.323,0.0
-64.928,40.814,0.0,0.554,1.185,-1.513
-64.928,42.792,0.0,1.976,0.306,-0.002
-64.928,42.792,0.0,1.506,1.006,-0.849
-64.928,44.77,0.0,1.979,0.29,-0.003
-64.928,44.77,0.0,1.819,0.78,-0.287
-64.928,46.748,0.0,1.981,0.275,-0.001
-64.928,46.748,0.0,1.881,0.678,0.031
-64.928,48.726,0.0,1.812,0.755,0.382
-64.928,50.704,0.0,1.458,0.916,1.018
-64.928,52.682,0.0,0.399,0.943,1.718
-64.928,54.66,0.0,-1.348,0.536,1.377
-64.928,56.638,0.0,-1.896,-0.148,-0.62
-64.928,58.616,0.0,-0.284,-0.371,-1.945
-64.928,60.594,0.0,1.281,-0.168,-1.527
-64.928,62.572,0.0,1.88,0.039,-0.68
-64.928,64.55,0.0,1.99,0.139,-0.149
-62.934,7.189,0.0,1.946,0.459,0.04
-62.934,9.167,0.0,1.949,0.386,0.231
-62.934,11.145,0.0,1.901,0.278,0.558
-62.934,13.123,0.0,1.751,0.199,0.947
-62.934,15.101,0.0,1.534,0.208,1.266
-62.934,17.079,0.0,1.387,0.244,1.42
-62.934,19.057,0.0,1.376,0.133,1.445
-62.934,21.035,0.0,1.396,-0.235,1.413
-62.934,23.013,0.0,1.313,-0.808,1.273
-62.934,24.991,0.0,1.116,-1.411,0.873
-62.934,26.969,0.0,0.949,-1.755,0.139
-62.934,26.969,0.0,1.961,0.391,0.0
-62.934,28.947,0.0,1.018,-1.583,-0.677
-62.934,28.947,0.0,1.961,0.35,0.179
-62.934,30.925,0.0,1.344,-0.983,-1.108
-62.934,30.925,0.0,1.844,0.217,0.743
-62.934,32.903,0.0,1.703,-0.344,-0.991
-62.934,32.903,0.0,1.206,-0.073,1.594
-62.934,34.881,0.0,1.91,0.069,-0.589
-62.934,34.881,0.0,1.971,0.338,0.004
-62.934,34.881,0.0,-0.392,-0.452,1.908
-62.934,36.859,0.0,1.972,0.254,-0.215
-62.934,36.859,0.0,1.975,0.314,0.017
-62.934,36.859,0.0,-1.906,-0.429,0.428
-62.934,38.836,0.0,1.977,0.304,-0.019
-62.934,38.836,0.0,1.98,0.284,0.02
-62.934,38.836,0.0,-1.257,0.231,-1.539
-62.934,40.814,0.0,1.984,0.253,0.004
-62.934,40.814,0.0,0.444,0.774,-1.79
-62.934,42.792,0.0,1.987,0.226,-0.026
-62.934,42.792,0.0,1.456,0.867,-1.062
-62.934,44.77,0.0,1.988,0.207,-0.056
-62.934,44.77,0.0,1.803,0.759,-0.418
-62.934,46.748,0.0,1.989,0.198,-0.068
-62.934,46.748,0.0,1.874,0.697,-0.041
-62.934,48.726,0.0,1.99,0.195,-0.056
-62.934,48.726,0.0,1.804,0.801,0.32
-62.934,50.704,0.0,1.991,0.191,-0.026
-62.934,50.704,0.0,1.443,1.054,0.898
-62.934,52.682,0.0,1.992,0.182,-0.002
-62.934,52.682,0.0,0.387,1.306,1.464
-62.934,54.66,0.0,-1.285,1.17,0.99
-62.934,56.638,0.0,-1.718,0.474,-0.907
-62.934,58.616,0.0,-0.139,-0.061,-1.994
-62.934,60.594,0.0,1.335,-0.099,-1.486
-62.934,62.572,0.0,1.892,0.027,-0.648
-62.934,64.55,0.0,1.992,0.114,-0.137
-60.941,5.211,0.0,1.945,0.466,0.004
-60.941,7.189,0.0,1.951,0.415,0.15
-60.941,9.167,0.0,1.91,0.303,0.511
-60.941,11.145,0.0,1.693,0.201,1.046
-60.941,13.123,0.0,1.216,0.274,1.564
-60.941,15.101,0.0,0.693,0.622,1.77
-60.941,17.079,0.0,0.523,1.014,1.643
-60.941,19.057,0.0,0.712,1.094,1.515
-60.941,21.035,0.0,0.909,0.802,1.591
-60.941,23.013,0.0,0.881,0.234,1.78
-60.941,24.991,0.0,0.579,-0.566,1.829
-60.941,26.969,0.0,0.127,-1.46,1.361
-60.941,28.947,0.0,-0.074,-1.987,0.215
-60.941,28.947,0.0,1.968,0.333,0.131
-60.941,30.925,0.0,0.356,-1.707,-0.979
-60.941,30.925,0.0,1.971,0.341,0.0
-60.941,30.925,0.0,1.89,0.206,0.622
-60.941,32.903,0.0,1.139,-0.915,-1.365
-60.941,32.903,0.0,1.975,0.316,0.031
-60.941,32.903,0.0,1.41,-0.122,1.413
-60.941,34.881,0.0,1.714,-0.235,-1.004
-60.941,34.881,0.0,1.979,0.277,0.088
-60.941,34.881,0.0,0.105,-0.723,1.862
-60.941,36.859,0.0,1.941,0.118,-0.468
-60.941,36.859,0.0,1.982,0.23,0.133
-60.941,36.859,0.0,-1.431,-1.179,0.749
-60.941,38.836,0.0,1.982,0.242,-0.107
-60.941,38.836,0.0,1.988,0.175,0.134
-60.941,38.836,0.0,-1.319,-0.753,-1.301
-60.941,40.814,0.0,1.996,0.11,0.077
-60.941,40.814,0.0,0.142,0.121,-1.991
-60.941,42.792,0.0,1.999,0.043,-0.026
-60.941,42.792,0.0,1.248,0.633,-1.429
-60.941,44.77,0.0,1.995,-0.004,-0.142
-60.941,44.77,0.0,1.698,0.777,-0.715
-60.941,46.748,0.0,1.987,-0.008,-0.226
-60.941,46.748,0.0,1.806,0.835,-0.199
-60.941,48.726,0.0,1.985,0.025,-0.244
-60.941,48.726,0.0,1.713,1.0,0.255
-60.941,50.704,0.0,1.989,0.071,-0.192
-60.941,50.704,0.0,1.271,1.337,0.772
-60.941,52.682,0.0,1.995,0.104,-0.102
-60.941,52.682,0.0,0.177,1.704,1.032
-60.941,54.66,0.0,1.997,0.115,-0.023
-60.941,54.66,0.0,-1.181,1.603,0.193
-60.941,56.638,0.0,-1.128,0.804,-1.443
-60.941,58.616,0.0,0.362,0.113,-1.964
-60.941,60.594,0.0,1.521,-0.047,-1.298
-60.941,62.572,0.0,1.929,0.023,-0.527
-60.941,64.55,0.0,1.995,0.096,-0.094
-58.948,5.211,0.0,1.95,0.444,0.038
-58.948,7.189,0.0,1.943,0.358,0.311
-58.948,9.167,0.0,1.793,0.215,0.859
-58.948,11.145,0.0,1.253,0.157,1.551
-58.948,13.123,0.0,0.296,0.474,1.92
-58.948,15.101,0.0,-0.387,1.203,1.55
-58.948,17.079,0.0,-0.169,1.771,0.913
-58.948,19.057,0.0,0.459,1.82,0.69
-58.948,21.035,0.0,0.877,1.563,0.888
-58.948,23.013,0.0,0.939,1.191,1.304
-58.948,24.991,0.0,0.629,0.653,1.783
-58.948,26.969,0.0,-0.073,-0.212,1.987
-58.948,28.947,0.0,-0.85,-1.275,1.285
-58.948,28.947,0.0,1.973,0.325,0.001
-58.948,28.947,0.0,1.974,0.315,0.065
-58.948,30.925,0.0,-0.822,-1.793,-0.329
-58.948,30.925,0.0,1.977,0.294,0.062
-58.948,30.925,0.0,1.941,0.215,0.433
-58.948,32.903,0.0,0.242,-1.333,-1.471
-58.948,32.903,0.0,1.975,0.246,0.196
-58.948,32.903,0.0,1.668,-0.07,1.101
-58.948,34.881,0.0,1.331,-0.554,-1.386
-58.948,34.881,0.0,1.959,0.197,0.35
-58.948,34.881,0.0,0.823,-0.697,1.684
-58.948,36.859,0.0,1.851,-0.05,-0.756
-58.948,36.859,0.0,1.94,0.154,0.46
-58.948,36.859,0.0,-0.46,-1.51,1.228
-58.948,38.836,0.0,1.98,0.157,-0.237
-58.948,38.836,0.0,1.942,0.089,0.47
-58.948,38.836,0.0,-0.953,-1.688,-0.493
-58.948,40.814,0.0,1.99,0.201,-0.011
-58.948,40.814,0.0,1.966,-0.041,0.365
-58.948,40.814,0.0,-0.105,-0.907,-1.779
-58.948,42.792,0.0,1.98,-0.231,0.166
-58.948,42.792,0.0,0.952,0.011,-1.759
-58.948,44.77,0.0,1.956,-0.407,-0.09
-58.948,44.77,0.0,1.528,0.577,-1.154
-58.948,46.748,0.0,1.913,-0.472,-0.342
-58.948,46.748,0.0,1.695,0.914,-0.54
-58.948,48.726,0.0,1.896,-0.392,-0.502
-58.948,48.726,0.0,1.557,1.255,-0.017
-58.948,50.704,0.0,1.922,-0.228,-0.505
-58.948,50.704,0.0,1.008,1.692,0.345
-58.948,52.682,0.0,1.964,-0.075,-0.37
-58.948,52.682,0.0,0.001,1.993,0.162
-58.948,54.66,0.0,1.991,0.018,-0.183
-58.948,54.66,0.0,-0.731,1.641,-0.879
-58.948,56.638,0.0,1.999,0.056,-0.041
-58.948,56.638,0.0,-0.178,0.734,-1.852
-58.948,58.616,0.0,1.005,0.105,-1.726
-58.948,60.594,0.0,1.739,-0.034,-0.987
-58.948,62.572,0.0,1.968,0.023,-0.353
-58.948,64.55,0.0,1.998,0.082,-0.041
-56.954,5.211,0.0,1.954,0.416,0.091
-56.954,7.189,0.0,1.918,0.298,0.483
-56.954,9.167,0.0,1.606,0.116,1.186
-56.954,11.145,0.0,0.656,0.073,1.888
-56.954,13.123,0.0,-0.719,0.562,1.78
-56.954,15.101,0.0,-1.175,1.467,0.683
-56.954,17.079,0.0,-0.333,1.967,-0.147
-56.954,19.057,0.0,0.63,1.891,-0.169
-56.954,21.035,0.0,1.132,1.639,0.181
-56.954,23.013,0.0,1.236,1.435,0.644
-56.954,24.991,0.0,0.987,1.236,1.224
-56.954,26.969,0.0,0.256,0.805,1.813
-56.954,28.947,0.0,-0.933,-0.102,1.766
-56.954,28.947,0.0,1.98,0.276,0.064
-56.954,28.947,0.0,1.979,0.286,0.012
-56.954,30.925,0.0,-1.617,-1.123,0.353
-56.954,30.925,0.0,1.969,0.223,0.268
-56.954,30.925,0.0,1.974,0.221,0.232
-56.954,32.903,0.0,-0.688,-1.312,-1.344
-56.954,32.903,0.0,1.909,0.185,0.568
-56.954,32.903,0.0,1.866,0.027,0.72
-56.954,34.881,0.0,0.845,-0.743,-1.654
-56.954,34.881,0.0,1.79,0.215,0.866
-56.954,34.881,0.0,1.456,-0.443,1.298
-56.954,36.859,0.0,1.713,-0.203,-1.012
-56.954,36.859,0.0,1.683,0.307,1.036
-56.954,36.859,0.0,0.678,-1.241,1.414
-56.954,38.836,0.0,1.965,0.059,-0.368
-56.954,38.836,0.0,1.686,0.334,1.023
-56.954,38.836,0.0,0.028,-1.931,0.522
-56.954,40.814,0.0,1.995,0.133,-0.042
-56.954,40.814,0.0,1.786,0.148,0.888
-56.954,40.814,0.0,0.17,-1.812,-0.83
-56.954,42.792,0.0,1.857,-0.267,0.692
-56.954,42.792,0.0,0.852,-0.981,-1.52
-56.954,44.77,0.0,1.804,-0.763,0.402
-56.954,44.77,0.0,1.412,-0.068,-1.414
-56.954,46.748,0.0,1.661,-1.114,-0.03
-56.954,46.748,0.0,1.607,0.662,-0.989
-56.954,48.726,0.0,1.567,-1.133,-0.511
-56.954,48.726,0.0,1.427,1.263,-0.608
-56.954,50.704,0.0,1.627,-0.84,-0.805
-56.954,50.704,0.0,0.887,1.71,-0.537
-56.954,52.682,0.0,1.789,-0.455,-0.769
-56.954,52.682,0.0,0.257,1.724,-0.981
-56.954,54.66,0.0,1.927,-0.173,-0.505
-56.954,54.66,0.0,0.188,1.126,-1.642
-56.954,56.638,0.0,1.988,-0.032,-0.213
-56.954,56.638,0.0,0.836,0.381,-1.776
-56.954,58.616,0.0,2.0,0.023,-0.031
-56.954,58.616,0.0,1.544,0.006,-1.272
-56.954,60.594,0.0,1.899,-0.036,-0.625
-56.954,62.572,0.0,1.992,0.026,-0.179
-56.954,64.55,0.0,1.999,0.072,-0.004
-54.961,5.211,0.0,1.957,0.389,0.135
-54.961,7.189,0.0,1.889,0.241,0.613
-54.961,9.167,0.0,1.427,-0.005,1.402
-54.961,11.145,0.0,0.137,-0.139,1.99
-54.961,13.123,0.0,-1.455,0.321,1.334
-54.961,15.101,0.0,-1.54,1.254,-0.235
-54.961,17.079,0.0,-0.246,1.749,-0.938
-54.961,19.057,0.0,0.854,1.677,-0.678
-54.961,21.035,0.0,1.355,1.457,-0.203
-54.961,23.013,0.0,1.467,1.338,0.241
-54.961,24.991,0.0,1.273,1.339,0.766
-54.961,26.969,0.0,0.609,1.275,1.415
-54.961,26.969,0.0,1.983,0.26,0.028
-54.961,28.947,0.0,-0.702,0.794,1.696
-54.961,28.947,0.0,1.975,0.205,0.239
-54.961,30.925,0.0,-1.89,-0.201,0.624
-54.961,30.925,0.0,1.887,0.156,0.644
-54.961,30.925,0.0,1.988,0.202,0.076
-54.961,32.903,0.0,-1.295,-0.893,-1.235
-54.961,32.903,0.0,1.626,0.224,1.143
-54.961,32.903,0.0,1.964,0.092,0.366
-54.961,34.881,0.0,0.453,-0.728,-1.807
-54.961,34.881,0.0,1.231,0.526,1.486
-54.961,34.881,0.0,1.825,-0.176,0.799
-54.961,36.859,0.0,1.586,-0.301,-1.181
-54.961,36.859,0.0,0.99,0.96,1.448
-54.961,36.859,0.0,1.5,-0.692,1.127
-54.961,38.836,0.0,1.946,-0.039,-0.46
-54.961,38.836,0.0,1.132,1.164,1.168
-54.961,38.836,0.0,1.113,-1.35,0.969
-54.961,40.814,0.0,1.998,0.049,-0.069
-54.961,40.814,0.0,1.471,0.924,0.991
-54.961,40.814,0.0,0.981,-1.727,0.239
-54.961,42.792,0.0,1.688,0.339,1.018
-54.961,42.792,0.0,1.212,-1.48,-0.584
-54.961,44.77,0.0,1.632,-0.432,1.072
-54.961,44.77,0.0,1.534,-0.765,-1.03
-54.961,46.748,0.0,1.322,-1.228,0.862
-54.961,46.748,0.0,1.657,0.048,-1.119
-54.961,48.726,0.0,0.97,-1.738,0.193
-54.961,48.726,0.0,1.495,0.702,-1.128
-54.961,50.704,0.0,0.931,-1.64,-0.665
-54.961,50.704,0.0,1.166,1.005,-1.277
-54.961,52.682,0.0,1.279,-1.072,-1.102
-54.961,52.682,0.0,0.976,0.844,-1.528
-54.961,54.66,0.0,1.692,-0.502,-0.94
-54.961,54.66,0.0,1.157,0.4,-1.581
-54.961,56.638,0.0,1.925,-0.171,-0.516
-54.961,56.638,0.0,1.55,0.046,-1.263
-54.961,58.616,0.0,1.993,-0.03,-0.16
-54.961,58.616,0.0,1.853,-0.064,-0.751
-54.961,60.594,0.0,2.0,0.02,-0.005
-54.961,60.594,0.0,1.976,-0.027,-0.305
-54.961,62.572,0.0,1.999,0.033,-0.051
-52.967,5.211,0.0,1.961,0.366,0.15
-52.967,7.189,0.0,1.878,0.198,0.657
-52.967,9.167,0.0,1.358,-0.129,1.463
-52.967,11.145,0.0,-0.062,-0.465,1.944
-52.967,13.123,0.0,-1.734,-0.249,0.965
-52.967,15.101,0.0,-1.689,0.665,-0.839
-52.967,17.079,0.0,-0.238,1.354,-1.452
-52.967,19.057,0.0,0.917,1.46,-1.014
-52.967,21.035,0.0,1.428,1.331,-0.434
-52.967,23.013,0.0,1.547,1.268,0.024
-52.967,24.991,0.0,1.377,1.361,0.502
-52.967,26.969,0.0,0.754,1.5,1.088
-52.967,26.969,0.0,1.987,0.192,0.123
-52.967,28.947,0.0,-0.556,1.347,1.37
-52.967,28.947,0.0,1.928,0.119,0.518
-52.967,30.925,0.0,-1.876,0.557,0.413
-52.967,30.925,0.0,1.635,0.116,1.147
-52.967,30.925,0.0,1.994,0.148,0.003
-52.967,32.903,0.0,-1.433,-0.367,-1.346
-52.967,32.903,0.0,0.948,0.408,1.713
-52.967,32.903,0.0,1.995,0.088,0.118
-52.967,34.881,0.0,0.333,-0.583,-1.884
-52.967,34.881,0.0,0.175,1.113,1.653
-52.967,34.881,0.0,1.966,-0.044,0.363
-52.967,36.859,0.0,1.538,-0.347,-1.23
-52.967,36.859,0.0,0.087,1.781,0.907
-52.967,36.859,0.0,1.875,-0.295,0.63
-52.967,38.836,0.0,1.936,-0.133,-0.485
-52.967,38.836,0.0,0.726,1.842,0.28
-52.967,38.836,0.0,1.738,-0.66,0.737
-52.967,40.814,0.0,1.998,-0.05,-0.077
-52.967,40.814,0.0,1.386,1.424,0.229
-52.967,40.814,0.0,1.65,-0.995,0.537
-52.967,42.792,0.0,1.707,0.874,0.568
-52.967,42.792,0.0,1.683,-1.076,0.088
-52.967,44.77,0.0,1.678,0.267,1.055
-52.967,44.77,0.0,1.779,-0.824,-0.395
-52.967,46.748,0.0,1.283,-0.514,1.446
-52.967,46.748,0.0,1.808,-0.388,-0.761
-52.967,48.726,0.0,0.564,-1.437,1.271
-52.967,48.726,0.0,1.726,-0.009,-1.011
-52.967,50.704,0.0,0.033,-1.991,0.191
-52.967,50.704,0.0,1.619,0.148,-1.166
-52.967,52.682,0.0,0.343,-1.677,-1.035
-52.967,52.682,0.0,1.615,0.086,-1.177
-52.967,54.66,0.0,1.16,-0.919,-1.345
-52.967,54.66,0.0,1.736,-0.041,-0.993
-52.967,56.638,0.0,1.747,-0.356,-0.906
-52.967,56.638,0.0,1.883,-0.096,-0.667
-52.967,58.616,0.0,1.963,-0.094,-0.371
-52.967,58.616,0.0,1.971,-0.065,-0.33
-52.967,60.594,0.0,1.999,0.004,-0.058
-52.967,60.594,0.0,1.998,-0.004,-0.091
-52.967,62.572,0.0,2.0,0.037,0.0
-50.974,5.211,0.0,1.965,0.349,0.128
-50.974,7.189,0.0,1.898,0.181,0.603
-50.974,9.167,0.0,1.445,-0.199,1.368
-50.974,11.145,0.0,0.158,-0.76,1.843
-50.974,13.123,0.0,-1.503,-0.964,0.902
-50.974,15.101,0.0,-1.709,-0.231,-1.013
-50.974,17.079,0.0,-0.412,0.748,-1.809
-50.974,19.057,0.0,0.772,1.213,-1.39
-50.974,21.035,0.0,1.337,1.296,-0.73
-50.974,23.013,0.0,1.48,1.331,-0.196
-50.974,24.991,0.0,1.306,1.487,0.29
-50.974,24.991,0.0,1.993,0.17,0.015
-50.974,26.969,0.0,0.665,1.721,0.773
-50.974,26.969,0.0,1.98,0.1,0.263
