3.232,126.588,-4.015,0.69,-0.643,0.332
4.609,125.304,-3.353,0.692,-0.637,0.34
5.99,124.034,-2.675,0.71,-0.611,0.351
7.406,122.816,-1.974,0.764,-0.523,0.378
8.929,121.774,-1.221,0.853,-0.303,0.425
10.625,121.172,-0.376,0.889,-0.041,0.456
12.395,121.089,0.533,0.879,0.058,0.474
14.148,121.205,1.479,0.863,-0.087,0.498
15.863,121.031,2.468,0.787,-0.378,0.488
17.43,120.277,3.441,-0.112,-0.992,-0.058
4.33,4.394,-3.358,-0.041,0.999,-0.019
-0.906,130.915,-5.702,0.684,-0.694,0.226
0.464,129.524,-5.248,0.689,-0.667,0.283
1.846,128.187,-4.681,0.691,-0.65,0.316
3.231,126.883,-4.048,0.691,-0.64,0.334
4.617,125.599,-3.377,0.697,-0.629,0.346
6.014,124.339,-2.684,0.718,-0.596,0.359
7.454,123.144,-1.965,0.774,-0.501,0.387
9.005,122.141,-1.19,0.855,-0.29,0.43
10.713,121.561,-0.33,0.887,-0.057,0.458
12.489,121.446,0.588,0.879,0.026,0.475
14.252,121.497,1.541,0.856,-0.151,0.494
15.96,121.195,2.525,0.747,-0.475,0.465
17.454,120.244,3.456,-0.115,-0.992,-0.059
3.793,2.942,-3.579,-0.037,0.999,-0.017
-0.906,131.265,-5.702,0.676,-0.706,0.21
0.451,129.849,-5.28,0.686,-0.674,0.276
1.827,128.496,-4.727,0.689,-0.653,0.314
3.211,127.186,-4.095,0.692,-0.639,0.337
4.6,125.904,-3.42,0.7,-0.623,0.35
6.004,124.654,-2.717,0.723,-0.586,0.365
7.455,123.477,-1.983,0.778,-0.49,0.393
9.015,122.495,-1.195,0.853,-0.292,0.433
10.723,121.91,-0.328,0.885,-0.078,0.46
12.496,121.754,0.594,0.88,0.003,0.475
14.262,121.76,1.548,0.852,-0.184,0.49
15.962,121.393,2.524,0.708,-0.55,0.442
17.38,120.292,3.409,-0.783,0.485,-0.39
-0.906,131.616,-5.702,0.668,-0.719,0.191
0.429,130.179,-5.32,0.681,-0.682,0.267
1.792,128.816,-4.786,0.687,-0.656,0.312
3.166,127.503,-4.162,0.692,-0.638,0.338
4.549,126.226,-3.486,0.701,-0.619,0.354
5.95,124.988,-2.777,0.725,-0.581,0.37
7.399,123.826,-2.037,0.777,-0.489,0.397
8.952,122.85,-1.243,0.847,-0.306,0.434
10.642,122.238,-0.376,0.882,-0.104,0.46
12.404,122.032,0.543,0.88,-0.014,0.475
14.164,122.004,1.492,0.856,-0.175,0.487
15.863,121.657,2.46,0.68,-0.599,0.424
17.216,120.465,3.304,-0.779,0.494,-0.387
-0.906,131.966,-5.702,0.66,-0.732,0.171
0.444,130.468,-5.352,0.677,-0.689,0.259
1.83,129.057,-4.821,0.685,-0.659,0.311
3.232,127.707,-4.184,0.691,-0.637,0.341
4.648,126.402,-3.486,0.702,-0.614,0.36
6.087,125.144,-2.749,0.73,-0.569,0.378
7.582,123.979,-1.974,0.786,-0.466,0.407
9.189,123.026,-1.142,0.852,-0.28,0.442
10.931,122.454,-0.238,0.881,-0.093,0.464
12.734,122.264,0.713,0.878,-0.028,0.478
14.532,122.207,1.692,0.832,-0.276,0.481
16.213,121.649,2.663,0.596,-0.706,0.382
17.431,120.206,3.444,-0.77,0.509,-0.384
-0.906,132.317,-5.702,0.65,-0.746,0.146
0.438,130.775,-5.399,0.672,-0.697,0.249
1.828,129.332,-4.884,0.682,-0.663,0.309
3.239,127.959,-4.245,0.689,-0.638,0.343
4.666,126.639,-3.535,0.702,-0.611,0.365
6.12,125.374,-2.78,0.731,-0.563,0.384
7.633,124.208,-1.985,0.787,-0.459,0.413
9.259,123.259,-1.131,0.851,-0.278,0.446
11.016,122.684,-0.209,0.878,-0.1,0.467
12.833,122.477,0.757,0.877,-0.035,0.48
14.647,122.405,1.75,0.824,-0.303,0.478
16.322,121.789,2.721,0.532,-0.772,0.347
17.421,120.195,3.438,-0.764,0.52,-0.381
-0.906,132.667,-5.702,0.64,-0.759,0.118
0.426,131.085,-5.456,0.667,-0.706,0.237
1.816,129.613,-4.961,0.679,-0.668,0.305
3.23,128.22,-4.325,0.687,-0.64,0.345
4.663,126.887,-3.607,0.701,-0.61,0.369
6.125,125.614,-2.837,0.73,-0.561,0.39
7.647,124.445,-2.024,0.785,-0.458,0.418
9.281,123.491,-1.153,0.847,-0.283,0.45
11.044,122.902,-0.216,0.876,-0.111,0.47
12.868,122.672,0.763,0.875,-0.037,0.482
14.694,122.594,1.768,0.828,-0.289,0.48
16.384,122.005,2.747,0.469,-0.826,0.313
17.359,120.289,3.397,-0.759,0.529,-0.378
-0.906,133.018,-5.702,0.628,-0.773,0.085
0.397,131.414,-5.525,0.661,-0.717,0.222
1.77,129.925,-5.065,0.675,-0.675,0.299
3.171,128.524,-4.443,0.684,-0.643,0.345
4.592,127.188,-3.727,0.698,-0.612,0.372
6.042,125.916,-2.954,0.726,-0.564,0.394
7.549,124.745,-2.135,0.777,-0.468,0.421
9.161,123.773,-1.26,0.838,-0.305,0.452
10.899,123.14,-0.323,0.871,-0.134,0.472
12.708,122.862,0.658,0.875,-0.04,0.483
14.525,122.779,1.662,0.855,-0.167,0.491
16.283,122.435,2.67,0.45,-0.841,0.3
17.205,120.713,3.284,-0.759,0.531,-0.377
-0.906,133.368,-5.702,0.618,-0.785,0.051
0.426,131.676,-5.592,0.657,-0.724,0.211
1.844,130.112,-5.137,0.672,-0.678,0.299
3.295,128.648,-4.49,0.682,-0.643,0.35
4.768,127.259,-3.734,0.697,-0.607,0.38
6.276,125.946,-2.913,0.729,-0.552,0.405
7.851,124.755,-2.038,0.785,-0.442,0.434
9.547,123.801,-1.102,0.844,-0.269,0.463
11.369,123.219,-0.103,0.871,-0.108,0.48
13.249,122.986,0.933,0.872,-0.028,0.489
15.133,122.926,1.991,0.823,-0.296,0.485
16.825,122.318,2.986,0.245,-0.951,0.189
17.353,120.268,3.394,-0.747,0.55,-0.372
-0.906,133.718,-5.702,0.606,-0.795,0.011
0.426,131.97,-5.678,0.652,-0.732,0.195
1.863,130.357,-5.249,0.668,-0.683,0.296
3.335,128.852,-4.596,0.678,-0.645,0.353
4.83,127.431,-3.819,0.695,-0.607,0.387
6.362,126.094,-2.966,0.728,-0.548,0.413
7.965,124.887,-2.056,0.784,-0.435,0.442
9.692,123.929,-1.082,0.843,-0.263,0.47
11.547,123.351,-0.046,0.868,-0.105,0.486
13.459,123.121,1.024,0.869,-0.011,0.494
15.375,123.097,2.113,0.802,0.39,0.452
16.993,123.884,3.026,0.168,0.983,0.068
17.364,126.05,3.176,-0.837,0.367,-0.406
-0.906,134.069,-5.702,0.593,-0.804,-0.039
0.375,132.331,-5.787,0.647,-0.744,0.169
1.776,130.72,-5.42,0.663,-0.692,0.284
3.214,129.22,-4.804,0.673,-0.652,0.35
4.673,127.807,-4.046,0.687,-0.614,0.389
6.164,126.476,-3.203,0.716,-0.56,0.417
7.716,125.261,-2.3,0.767,-0.463,0.445
9.377,124.259,-1.337,0.827,-0.306,0.473
11.167,123.597,-0.313,0.86,-0.142,0.489
13.031,123.288,0.747,0.867,-0.026,0.498
14.911,123.233,1.826,0.828,0.301,0.474
16.641,123.862,2.817,0.328,0.93,0.165
17.35,125.872,3.173,-0.829,0.388,-0.403
-0.906,134.419,-5.702,0.581,-0.809,-0.094
0.352,132.667,-5.904,0.643,-0.752,0.143
1.75,131.031,-5.592,0.66,-0.7,0.275
3.186,129.508,-4.995,0.668,-0.657,0.349
4.64,128.078,-4.234,0.681,-0.617,0.393
6.123,126.734,-3.378,0.708,-0.565,0.424
7.664,125.504,-2.456,0.757,-0.472,0.452
9.31,124.476,-1.472,0.816,-0.322,0.479
11.085,123.776,-0.429,0.853,-0.159,0.496
12.942,123.43,0.65,0.863,-0.031,0.504
14.82,123.363,1.747,0.817,0.329,0.474
16.539,124.056,2.745,0.398,0.893,0.211
17.404,125.994,3.202,-0.826,0.396,-0.402
-0.906,134.77,-5.702,0.568,-0.808,-0.156
0.32,133.027,-6.037,0.64,-0.76,0.111
1.706,131.38,-5.796,0.656,-0.708,0.261
3.129,129.845,-5.231,0.663,-0.664,0.346
4.567,128.405,-4.48,0.674,-0.623,0.397
6.028,127.052,-3.618,0.697,-0.573,0.43
7.541,125.809,-2.685,0.742,-0.488,0.459
9.15,124.751,-1.689,0.801,-0.349,0.486
10.886,123.995,-0.635,0.843,-0.187,0.504
12.714,123.589,0.457,0.858,-0.05,0.512
14.573,123.481,1.567,0.829,0.264,0.492
16.334,124.041,2.612,0.474,0.841,0.262
17.357,125.857,3.178,-0.818,0.415,-0.398
-0.906,135.12,-5.702,0.558,-0.8,-0.222
0.308,133.378,-6.186,0.64,-0.764,0.078
1.709,131.704,-6.014,0.654,-0.714,0.248
3.144,130.138,-5.47,0.658,-0.669,0.345
4.587,128.67,-4.713,0.666,-0.627,0.403
6.049,127.293,-3.828,0.688,-0.576,0.44
7.559,126.028,-2.862,0.731,-0.494,0.47
9.163,124.946,-1.831,0.79,-0.359,0.498
10.894,124.16,-0.74,0.834,-0.198,0.515
12.723,123.725,0.388,0.851,-0.054,0.522
14.589,123.608,1.532,0.818,0.292,0.496
16.343,124.233,2.597,0.504,0.814,0.289
17.446,126.014,3.229,-0.816,0.42,-0.397
-0.906,135.471,-5.702,0.548,-0.782,-0.298
0.284,133.771,-6.349,0.642,-0.766,0.035
1.688,132.096,-6.272,0.654,-0.721,0.228
3.121,130.516,-5.772,0.653,-0.677,0.34
4.552,129.032,-5.027,0.658,-0.634,0.407
5.994,127.642,-4.135,0.676,-0.585,0.449
7.475,126.36,-3.151,0.715,-0.508,0.481
9.041,125.246,-2.097,0.771,-0.383,0.508
10.73,124.406,-0.983,0.819,-0.227,0.526
12.525,123.908,0.17,0.842,-0.079,0.534
14.37,123.736,1.339,0.825,0.225,0.518
16.151,124.222,2.458,0.562,0.756,0.336
17.376,125.872,3.191,-0.808,0.44,-0.393
-0.906,135.821,-5.702,0.54,-0.752,-0.378
0.277,134.175,-6.53,0.649,-0.761,-0.011
1.708,132.497,-6.554,0.656,-0.725,0.207
3.159,130.893,-6.096,0.649,-0.683,0.335
4.595,129.383,-5.356,0.649,-0.64,0.412
6.03,127.967,-4.444,0.663,-0.59,0.46
7.497,126.661,-3.426,0.699,-0.517,0.495
9.043,125.518,-2.331,0.753,-0.399,0.523
10.708,124.637,-1.175,0.804,-0.246,0.541
12.486,124.092,0.021,0.831,-0.094,0.549
14.322,123.885,1.234,0.819,0.212,0.534
16.108,124.347,2.399,0.594,0.714,0.372
17.417,125.92,3.218,-0.803,0.449,-0.391
-0.906,136.171,-5.702,0.534,-0.705,-0.466
0.254,134.639,-6.715,0.661,-0.747,-0.073
1.701,133.004,-6.875,0.664,-0.728,0.173
3.158,131.407,-6.494,0.648,-0.691,0.321
4.581,129.888,-5.79,0.64,-0.649,0.411
5.987,128.461,-4.886,0.647,-0.602,0.468
7.41,127.138,-3.857,0.676,-0.535,0.507
8.894,125.963,-2.742,0.725,-0.431,0.537
10.487,125.017,-1.562,0.778,-0.289,0.557
12.197,124.382,-0.338,0.813,-0.139,0.566
13.982,124.077,0.905,0.82,0.108,0.562
15.771,124.313,2.131,0.659,0.612,0.437
17.208,125.647,3.084,-0.792,0.475,-0.384
-0.906,136.522,-5.702,0.534,-0.64,-0.552
0.272,135.108,-6.921,0.682,-0.719,-0.133
1.791,133.507,-7.218,0.677,-0.722,0.142
3.303,131.895,-6.899,0.649,-0.695,0.311
4.753,130.342,-6.205,0.631,-0.655,0.416
6.164,128.877,-5.276,0.632,-0.607,0.482
7.578,127.52,-4.197,0.656,-0.541,0.527
9.045,126.31,-3.02,0.703,-0.441,0.558
10.616,125.324,-1.771,0.756,-0.305,0.579
12.305,124.641,-0.477,0.794,-0.153,0.588
14.08,124.298,0.838,0.804,0.113,0.584
15.864,124.549,2.133,0.671,0.573,0.472
17.357,125.824,3.183,-0.79,0.478,-0.384
-0.906,136.872,-5.702,0.536,-0.553,-0.638
0.291,135.638,-7.126,0.714,-0.669,-0.206
1.899,134.132,-7.59,0.702,-0.705,0.099
3.485,132.54,-7.366,0.656,-0.696,0.291
4.97,130.965,-6.707,0.624,-0.663,0.414
6.382,129.464,-5.77,0.614,-0.616,0.494
7.773,128.07,-4.652,0.63,-0.552,0.546
9.199,126.82,-3.416,0.671,-0.46,0.582
10.717,125.778,-2.1,0.723,-0.335,0.604
12.354,125.02,-0.733,0.766,-0.186,0.615
14.087,124.599,0.659,0.786,0.073,0.614
15.853,124.762,2.041,0.693,0.491,0.527
17.418,125.871,3.23,-0.785,0.487,-0.383
-0.906,137.223,-5.702,0.542,-0.439,-0.717
0.317,136.231,-7.32,0.76,-0.582,-0.289
2.046,134.907,-7.977,0.747,-0.664,0.041
3.751,133.39,-7.884,0.677,-0.689,0.258
5.3,131.815,-7.293,0.621,-0.671,0.404
6.723,130.278,-6.368,0.594,-0.629,0.501
8.085,128.837,-5.221,0.598,-0.569,0.565
9.453,127.535,-3.926,0.628,-0.486,0.608
10.892,126.422,-2.535,0.677,-0.375,0.634
12.441,125.564,-1.085,0.724,-0.237,0.648
14.097,125.021,0.399,0.756,-0.001,0.655
15.82,125.019,1.891,0.71,0.371,0.599
17.441,125.867,3.258,-0.78,0.497,-0.381
-0.906,137.573,-5.702,0.549,-0.299,-0.781
0.348,136.89,-7.486,0.819,-0.435,-0.375
2.232,135.89,-8.348,0.825,-0.564,-0.038
4.135,134.587,-8.436,0.732,-0.651,0.201
5.827,133.081,-7.971,0.636,-0.675,0.374
7.3,131.518,-7.106,0.576,-0.65,0.496
8.635,130.013,-5.957,0.555,-0.597,0.58
9.92,128.63,-4.613,0.568,-0.524,0.635
11.235,127.416,-3.143,0.605,-0.433,0.668
12.638,126.413,-1.595,0.653,-0.317,0.688
14.15,125.678,-0.002,0.698,-0.126,0.705
15.763,125.387,1.626,0.701,0.185,0.688
17.384,125.815,3.217,-0.772,0.511,-0.377
-0.906,137.924,-5.702,0.561,-0.136,-0.817
0.423,137.602,-7.637,0.88,-0.204,-0.429
2.524,137.115,-8.661,0.942,-0.314,-0.116
4.781,136.362,-8.939,0.873,-0.474,0.114
6.874,135.227,-8.667,0.724,-0.62,0.302
8.608,133.74,-7.942,0.576,-0.677,0.458
9.992,132.114,-6.843,0.49,-0.652,0.578
11.17,130.547,-5.454,0.463,-0.59,0.661
12.284,129.128,-3.865,0.476,-0.52,0.71
13.428,127.879,-2.16,0.513,-0.443,0.735
14.661,126.814,-0.393,0.563,-0.319,0.762
16.012,126.048,1.437,0.603,-0.111,0.79
17.46,125.782,3.335,-0.766,0.521,-0.377
-0.906,138.274,-5.702,0.558,0.041,-0.829
0.396,138.371,-7.639,0.886,0.102,-0.452
2.481,138.611,-8.704,0.97,0.19,-0.149
4.774,139.059,-9.055,0.94,0.335,0.066
6.994,139.851,-8.898,0.813,0.529,0.245
8.912,141.099,-8.32,0.631,0.661,0.406
10.405,142.661,-7.361,0.5,0.668,0.551
11.588,144.244,-6.057,0.444,0.594,0.67
12.64,145.651,-4.47,0.444,0.48,0.757
13.692,146.786,-2.679,0.479,0.333,0.812
14.826,147.575,-0.757,0.525,0.129,0.841
16.068,147.879,1.232,0.546,-0.082,0.834
17.361,147.685,3.205,-0.821,-0.407,-0.4
-0.906,138.624,-5.702,0.547,0.212,-0.81
0.343,139.108,-7.549,0.836,0.364,-0.411
2.261,139.943,-8.492,0.853,0.517,-0.073
4.226,141.133,-8.66,0.756,0.631,0.175
5.971,142.589,-8.257,0.647,0.672,0.359
7.467,144.142,-7.427,0.576,0.649,0.497
8.798,145.644,-6.278,0.549,0.584,0.598
10.067,146.995,-4.896,0.563,0.486,0.669
11.368,148.118,-3.349,0.606,0.348,0.715
12.769,148.923,-1.696,0.657,0.16,0.736
14.286,149.292,0.004,0.677,-0.158,0.719
15.841,148.929,1.655,0.609,-0.498,0.617
17.247,147.778,3.08,-0.825,-0.4,-0.399
-0.906,138.975,-5.702,0.542,0.367,-0.756
0.341,139.818,-7.44,0.776,0.544,-0.319
2.139,141.077,-8.179,0.757,0.653,0.027
3.901,142.596,-8.116,0.677,0.689,0.258
5.479,144.203,-7.515,0.613,0.673,0.414
6.91,145.772,-6.548,0.583,0.623,0.522
8.271,147.226,-5.331,0.589,0.546,0.595
9.646,148.501,-3.941,0.63,0.432,0.645
11.116,149.509,-2.436,0.69,0.272,0.671
12.725,150.143,-0.872,0.736,0.072,0.673
14.439,150.311,0.697,0.712,-0.327,0.622
16.073,149.561,2.124,0.511,-0.748,0.424
17.264,147.818,3.111,-0.829,-0.388,-0.402
-0.906,139.325,-5.702,0.541,0.499,-0.677
0.379,140.511,-7.309,0.726,0.656,-0.209
2.118,142.083,-7.809,0.697,0.707,0.119
3.798,143.784,-7.523,0.641,0.697,0.321
5.344,145.467,-6.749,0.605,0.657,0.449
6.805,147.053,-5.665,0.6,0.598,0.532
8.252,148.497,-4.381,0.63,0.509,0.587
9.772,149.725,-2.965,0.693,0.366,0.621
11.443,150.608,-1.466,0.755,0.186,0.629
13.262,151.056,0.052,0.783,0.021,0.621
15.152,151.107,1.55,0.682,-0.513,0.521
16.702,149.941,2.734,0.268,-0.946,0.184
17.348,147.659,3.178,-0.837,-0.366,-0.407
-0.906,139.676,-5.702,0.534,0.6,-0.596
0.344,141.081,-7.098,0.687,0.714,-0.137
1.968,142.77,-7.422,0.669,0.726,0.161
3.556,144.493,-7.038,0.632,0.697,0.339
5.059,146.151,-6.233,0.611,0.653,0.447
6.512,147.706,-5.169,0.614,0.598,0.515
7.974,149.128,-3.943,0.651,0.512,0.561
9.523,150.345,-2.61,0.721,0.365,0.59
11.235,151.212,-1.209,0.783,0.186,0.594
13.096,151.653,0.203,0.804,0.113,0.584
15.009,151.923,1.593,0.675,0.543,0.499
16.558,153.168,2.737,0.35,0.891,0.29
17.39,155.287,3.427,-0.717,-0.598,-0.358
-0.906,140.026,-5.702,0.528,0.675,-0.515
0.299,141.567,-6.876,0.66,0.747,-0.081
1.818,143.287,-7.062,0.653,0.734,0.187
3.327,144.982,-6.631,0.63,0.697,0.343
4.785,146.593,-5.837,0.618,0.654,0.436
6.214,148.107,-4.828,0.625,0.605,0.494
7.66,149.506,-3.685,0.661,0.528,0.533
9.189,150.726,-2.452,0.733,0.386,0.561
10.882,151.618,-1.157,0.799,0.203,0.566
12.728,152.088,0.152,0.819,0.141,0.557
14.622,152.414,1.44,0.721,0.479,0.5
16.264,153.505,2.579,0.505,0.776,0.378
17.432,155.299,3.454,-0.723,-0.589,-0.361
-0.906,140.377,-5.702,0.528,0.731,-0.433
0.269,142.006,-6.665,0.642,0.766,-0.031
1.712,143.726,-6.735,0.644,0.736,0.207
3.164,145.385,-6.269,0.631,0.695,0.345
4.586,146.952,-5.492,0.624,0.655,0.426
5.994,148.429,-4.531,0.633,0.612,0.475
7.422,149.809,-3.461,0.669,0.543,0.509
8.929,151.032,-2.314,0.74,0.407,0.535
10.596,151.949,-1.109,0.811,0.218,0.544
12.422,152.44,0.116,0.832,0.14,0.536
14.3,152.756,1.325,0.767,0.399,0.504
16.012,153.647,2.451,0.6,0.68,0.422
17.365,155.179,3.402,-0.731,-0.578,-0.364
-0.906,140.727,-5.702,0.531,0.771,-0.352
0.261,142.419,-6.474,0.632,0.775,0.016
1.658,144.133,-6.439,0.64,0.734,0.227
3.076,145.761,-5.936,0.633,0.692,0.347
4.479,147.296,-5.166,0.63,0.655,0.417
5.877,148.749,-4.241,0.64,0.616,0.459
